,City,Latitude,Longitude
2510,Schönenberg,47.5801211,6.8539291
2511,Villeret,,
2512,San Domenico,,
2513,Ins,47.0058984,7.1056472
2514,Stampa,46.3433069,9.590643
2515,Maillane,43.8325251,4.7825111
2516,"Indianapolis, Ind.",,
2517,Cambo-les-Bains,,
2518,Schwangau,47.5765415,10.7367936
2519,Simplon,48.8938481,2.3478412
2520,Arnarholt,64.6737763,-21.6290758
2521,Krieglach,47.5453375,15.5596098
2522,Departement Ain,46.0490578,5.3341271
2523,Waidbruck,46.5982585,11.5318969
2524,Kyrkstad (Finnland),60.1828988,23.9893475
2525,Jasnaja Poljana,43.9509336,46.7707454
2526,Giverny,49.0766185,1.5290285
2527,Thomery,,
2528,Schnottwil,47.1097738,7.391221
2529,Meina,,
2530,Peterhof,48.263751,11.7287186
2531,Teplitz-Schönau,50.637465,13.8246355
2532,Gmünd in Kärnten,46.9065611,13.5359844
2533,Reitnau,47.2513234,8.0449307
2534,Morschach,,
2535,Oensingen,47.285048,7.7097797
2536,Bottighofen,47.6386883,9.2068831
2537,Saint Paul,44.9497487,-93.0931028
2538,Bregenz-Mehrerau,47.503729,9.721013040572409
2539,Dirschau,54.0869532,18.8000293
2540,Grünewald,51.4013756,13.9976916
2541,Rigi-Kaltbad,47.0447063,8.4661769
2542,Marienberghausen,50.9197062,7.4950856
2543,Oberhof (Thüringen),50.6842117,10.709351
2544,Trebnitz,51.3096424,17.062596
2545,Budweis,48.9747357,14.474285
2546,Kralupp,,
2547,Rothenbach,50.5638726,7.9004779
2548,Engi,46.9827634,9.1523442
2549,Güttingen,47.7723234,8.9903648
2550,Buch,50.2051609,7.8759628
2551,Beaumont über Biel,,
2552,Egg-Dussnang,,
2553,Luzein,46.965818350000006,9.81518352760624
2554,Kaltbrunn,47.2134573,9.0249831
2555,Kefikon,47.5475804,8.8309741
2556,Courtelle,47.5536911,-0.8748614
2557,Iseltwald,,
2558,Friedrichsruhe,53.5282685,11.7514265
2559,Gunten,47.5335081,8.8260171
2560,Tahiti,-17.68734395,-149.44516811423745
2561,Liwadija,,
2562,Burwash Sussex,50.9976121,0.3854463
2563,Vahrn,46.7403856,11.6345693
2564,Subingen,47.1939523,7.6159259
2565,Münchendorf,48.0298076,16.3791947
2566,Himmelried,47.4212297,7.5980409
2567,Weiningen,47.4199708,8.4366271
2568,Diessen,51.4762167,5.1751483
2569,Guatapara,-21.496092,-48.0360685
2570,Zottelstedt,51.0543909,11.4938166
2571,Oberhof,50.7067756,10.7257435
2572,Grünewalde,52.0283151,11.7453684
2573,Marquartstein,47.7608226,12.4604809
2574,Heppenheim (Bergstraße),49.64999,8.66768
2575,Freiburg im Üechtland-Pérolles,,
2576,Münchengladbach,,
2577,Henstridge,50.977283,-2.3945097
2578,Wildbad Kreuth,47.6224766,11.7423962
2579,Gatschina (Russland),59.5518553,30.1329811
2580,Vagold,,
2581,Berg,49.4307696,6.3111933
2582,Hüsingen,47.6306666,7.7403403
2583,Saint-Gingolph,46.38902065,6.775638784558138
2584,Bad Ramsach,47.4062598,7.8722368
2585,Zunzgen,47.4504005,7.80462
2586,Nieder-Schönthal,,
2587,Gallneukirchen,48.3531392,14.4164196
2588,Nabern,48.6150601,9.4839258
2589,Berthelsdorf,51.0302053,14.7621622
2590,Dürrenäsch,47.3215135,8.1571142
2591,Sankt Moritz-Dorf,46.4982358,9.8385893
2592,Münchwilen TG,47.4777697,8.9976456
2593,Hefenhausen,47.6177287,9.0634695
2594,Wittenberg,51.8666527,12.646761
2595,Landschlacht,47.6262649,9.2474244
2596,Lützelflüh,47.0093461,7.6886004
2597,Tägerwilen,47.6563994,9.1310646
2598,Steinebrunn,47.5340006,9.3431211
2599,Friedrichsroda,,
2600,Lautenthal,51.870256,10.2880856
2601,Schwarzburg,50.6420752,11.1956622
2602,Busseto,44.9809569,10.0424746
2603,Saint-Cergue,46.4460968,6.158111
2604,Sankt Gallen- Bruggen,47.41031,9.3345864
2605,Reute,48.0821723,7.820585
2606,Steglitz,52.4572569,13.3222865
2607,Nowawes,52.3966915,13.090027
2608,Kornthal,47.0870815,17.4737817
2609,Ouchy,-19.9077718,140.9236165
2610,Rigi Scheidegg,47.0257542,8.519046622773022
2611,Cartigny,49.91327,3.00835
2612,Grünegg,47.624790250000004,8.86997792192994
2613,Wannsee Berlin,52.4211482,13.1589374
2614,Dottenvik,,
2615,Bärenfels,48.6602914,8.2334033
2616,Bad Gastein,47.087112399999995,13.16085298508295
2617,Belem,-1.45056,-48.4682453
2618,Le Hâvre,49.4938975,0.1079732
2619,St. Margherita (Liguria),44.3339761,9.2111267
2620,Nervi,44.3833121,9.0391295
2621,Kissingen,50.227559549999995,10.002340805082433
2622,Raudnitz an der Elbe,50.4244462,14.2603824
2623,Grötzingen bei Karlsruhe,,
2624,Wilhelmsdorf,47.864875,9.4255639
2625,Cossonay,46.6138202,6.508938
2626,Ottenhöfen im Schwarzwald,48.5604477,8.164961893824376
2627,New Jersey,40.0757384,-74.4041622
2628,Grönland,53.8221741,9.5850847
2629,Glarisegg,47.6557958,8.959995
2630,Davos-Wolfgang,46.8318035,9.8548771
2631,Villa Lante,42.4240622,12.153999105210161
2632,Domaine de Pailly,,
2633,Henkenhagen,54.2135984,15.7560763
2634,Riederalp,46.3782021,8.0334815
2635,Merligen,46.6964202,7.7386299
2636,Maria Eich-Planegg,48.1065324,11.408979719432068
2637,Buonas,47.1415972,8.4539453
2638,Sankt Urban,46.7502901,14.168588
2639,Grubisbalm,47.0262228,8.4832129
2640,Ravecchia,46.1822717,9.0493407
2641,Haparanda,65.833333,24.1
2642,Allenstein,53.7766839,20.476507
2643,Bergli,46.8750378,7.3152511
2644,Engstringen,47.409141,8.4626927
2645,Kyburg,47.4570858,8.744344
2646,Nueva Helvetica,-34.2838603,-57.2219751
2647,Sainte Croix,49.4809517,3.7781066
2648,Meyenfels,,
2649,Brieg,48.1019452,-3.999718
2650,Melchsee-Frutt,46.77452445,8.271634234311342
2651,Aegerstein,46.6648176,8.2728292
2652,Wohwinkel,,
2653,Hermannsfeld,50.5043039,10.320438206409003
2654,Wasseralfingen,48.8653366,10.1047551
2655,Bremblens,46.5461677,6.51777
2656,Opfertshofen,47.7770473,8.661041
2657,Saas,46.9108567,9.8085204
2658,Follebu,61.2156378,10.2849401
2659,Kaltenbach,47.290809,11.8743861
2660,Lewisham,51.4624292,-0.0101787
2661,Weltevreden,-25.1222222,29.0194444
2662,Illnau,47.4088363,8.7255432
2663,Hamburg-Altona,53.5538295,9.9351453
2664,"Evansville, Ind.",37.970495,-87.5715641
2665,Otzberg-Ober-Klingen,49.8098511,8.8901492
2666,Craig-y-Nos Castle,51.8251216,-3.68400823885879
2667,Bad Bertrich,50.0713355,7.0364466
2668,Oerlikon,47.4104211,8.5445851
2669,Sumatra,-0.14329415,101.62410241439257
2670,Deutsches Reich,51.4951951,7.3064007
2671,Casaccia,43.9123607,12.420812
2672,Heidelberg-Kohlhof,49.3887957,8.7360246
2673,Oranienstein,50.38376555,8.010464822474358
2674,Wohlau,51.3363841,16.6486903
2675,Schönberg,53.6781808,10.4318363
2676,Simplon-Dorf,46.1955875,8.0563136
2677,Pinswang,47.5417074,10.690383269570443
2678,Märstetten,47.5926085,9.0677996
2679,Vendryně,49.6666154,18.7130749
2680,Präz,46.7422893,9.4053792
2681,"Freiburg, Elbe",53.8192204,9.284827481344447
2682,Sankt Ottilien,48.0956274,11.0450898
2683,Rigi,47.0566777,8.4852649
2684,Marienbad,49.9739518,12.703319
2685,Wilmersdorf,52.4871152,13.3203298
2686,Roßleben,51.2973072,11.4327733
2687,Lindheim,50.2906955,8.9804796
2688,Śantiniketan,6.1212013,-75.6275627
2689,Muotathal,46.974668,8.7658029
2690,Quetta (Pakistan),30.1916569,67.0006542
2691,Villanova (PA),40.0373323,-75.3490769
2692,Port-of-Spain,10.6572678,-61.5180173
2693,Nussbaumen,47.4884616,8.2879373
2694,Hampshire,51.04498135,-1.243313330111055
2695,New Britain (Conn.),41.6612104,-72.7795419
2696,Austin (Tex.),30.2711286,-97.7436995
2697,Pune (India),18.5213738,73.8545071
2698,Spittal a.d. Drau,46.7982211,13.4963308
2699,Bangi (Malaysia),2.9040583,101.7862548
2700,Pontault-Combault,48.8009132,2.6068064
2701,Albemarle (N.C.),35.3501426,-80.2000578
2702,Chalfont St. Giles,51.6321046,-0.5697912
2703,Jackson (Miss.),32.2998686,-90.1830408
2704,Guilford (Conn.),41.2889866,-72.6817616
2705,Dourgne,43.4855,2.13617
2706,Tamsweg,47.1261065,13.8103817
2707,Unterlengenhardt,48.786666350000004,8.70633766080715
2708,"Lanham, Md.",38.965365000000006,-76.84179265424164
2709,"Winona Lake, Ind.",41.2272668,-85.8219345
2710,Sainte-Innocence,44.727501149999995,0.3914671172505153
2711,Balquhidder,56.3572,-4.3729804
2712,Györtelek,47.9284221,22.4406866
2713,Hitzkirch,47.2250438,8.2632119
2714,Moorea,-17.533306000000003,-149.83860061183017
2715,Bolingbrook (Ill.),41.7003302,-88.0717708
2716,Silver Spring (Md.),38.9959461,-77.0276231
2717,Phoenix (Ariz.),33.4484367,-112.074141
2718,Tando-Bago,24.7869978,68.9641366
2719,Glattfelden,47.559752,8.5008282
2720,Zillis,46.6337474,9.4431371
2721,Sempach,47.1353737,8.1920262
2722,Arcegno,46.1624398,8.7429051
2723,Wonju,37.3420996,127.9197603
2724,Oberwil bei Zug,47.1464174,8.5062784
2725,Oberlahr,50.62152,7.5193127
2726,Brake (Unterweser),53.3256109,8.4806296
2727,Reinacker,49.3849221,6.2761438
2728,Viljevo,45.7514957,18.0637352
2729,Las Palmas de Gran Canaria,28.1288694,-15.4349015
2730,Pittsburgh (Pa.),40.4416941,-79.9900861
2731,Meulan,49.0049712,1.9100835
2732,Sanremo,43.8198253,7.7748827
2733,Goldswil b. Interlaken,46.6918793,7.8722878
2734,Schuders,46.992681,9.738893
2735,Sankt Peter- Ording,54.3172664,8.6254937
2736,Oltingen,47.4910127,7.3914151
2737,"Hartsdale, NY",41.0189863,-73.7981884
2738,Mühltal,49.8077,8.6941
2739,Northfield (Minn.),44.4582041,-93.161159
2740,Pittsboro (N.C.),35.7201229,-79.1771539
2741,Ballyaughlis (Island),,
2742,Manacha,-34.7927946,-58.3584611
2743,Neermoor,53.3067155,7.4418682
2744,Victoria (Aus.),-38.007861,145.0981706
2745,Dlhá,48.41069935,17.423663044982078
2746,Flums,47.0939665,9.343589
2747,Thörishaus,46.8912014,7.35730396785371
2748,"Greensboro, NC",36.0726355,-79.7919754
2749,Otago (Neuseeland),-45.39750525,170.1778918093833
2750,Zugerberg,47.1437602,8.5337843
2751,Posen,52.4006632,16.91973259178088
2752,Castrocaro Terme,44.182365,11.955631
2753,Roppenheim,48.8440817,8.0545977
2754,Burg im Leimental,47.4578932,7.4414641
2755,Assam,26.4073841,93.2551303
2756,Grächen,46.1960178,7.8421612
2757,Senayan,-8.5679447,116.8659887
2758,Rhodos,36.172529749999995,27.91940163839584
2759,Abilene (Tex.),32.44645,-99.7475905
2760,Schönau,48.2226337,7.6474415
2761,Zweisimmen,46.553261,7.3738058
2762,"Denver, Colo.",39.7392364,-104.984862
2763,Evaux-les-Bains,46.176149,2.4870429
2764,Chatenay Malabry,48.7670404,2.2775316
2765,Mogent sur Marne,,
2766,Toucy,47.7338629,3.2939186
2767,Ribeauvillé,48.1924602,7.3248871
2768,Castellina in Chianti,43.4691786,11.2872857
2769,St. Paul de Varax,46.0992343,5.1288052
2770,"Crawfordsville, Ind.",40.0401991,-86.8990249
2771,"Menlo Park, Calif.",37.4519671,-122.177992
2772,Mississauga (Canada),43.5896231,-79.6443879
2773,Gordola,46.1813937,8.8633895
2774,Aranno,46.0171502,8.8700541
2775,Hasliberg,46.7379056,8.2052569
2776,Le Barroux,44.1375463,5.1004196
2777,Erndtebrück,50.9893997,8.2561315
2778,Jona,47.2692872,8.8778671
2779,Willowdale,43.7615095,-79.4109234
2780,Wilchingen,47.6674274,8.4668988
2781,Limelette,50.6805002,4.5731775
2782,Jongny,46.4785042,6.8414194
2783,Nürensdorf,47.4492605,8.6470753
2784,Dusslingen,48.4515213,9.0578168
2785,Nassdorf,,
2786,Wiessee,47.7128111,11.7254859
2787,Lexington (MA),42.4473175,-71.2245003
2788,Großgmain,47.7252029,12.9075755
2789,Kilchberg (Zürich),47.3225316,8.5459483
2790,Huntington (N.Y.),40.868154,-73.425676
2791,Syracuse (N.Y.),43.0481221,-76.1474244
2792,Staad,53.599794,9.475438
2793,University Park (Pennsylvania),35.260969,-80.870131
2794,Fehren,47.9326916,8.2113107
2795,Pollegio,46.3649127,8.9435548
2796,"Appleton, Wis.",44.2613967,-88.4069744
2797,Trachslau,47.09948,8.7254028
2798,Westende,51.4144514,7.4095588
2799,Kirkby Malzeard,54.1656735,-1.6451173
2800,Dagmersellen,47.2135668,7.9901132
2801,"Sandy Spring, Md.",39.1495517,-77.0269221
2802,Volos,39.3624833,22.9401864
2803,Sigüenza,41.0680324,-2.6405659
2804,Metzerlen,47.4659714,7.4658445
2805,Schelten,47.331277,7.55302
2806,Heslington,53.9443862,-1.0466265
2807,Zwettl an der Rodl,48.4667946,14.2713054
2808,Zeifen,47.933421,12.8309851
2809,Shiga,35.247154,136.109385
2810,Taizé,46.5128183,4.6771269
2811,Gmünd,48.7729279,14.9861752
2812,Dänikon,47.445933,8.4057151
2813,Wasserliesch,49.7092166,6.5376913
2814,Kibwezi,-2.410343,37.965529
2815,Bishop's Cleeve,51.9468176,-2.0564818
2816,Pescasseroli,41.808401,13.789282
2817,Cugnasco,46.176498,8.9233539
2818,Kalabu (Maprik),,
2819,Tamanjaya,-6.9938676,107.335951
2820,"Hartford, Conn.",41.764582,-72.6908547
2821,Bühl-Vimbuch,48.7196031,8.1138218
2822,Schauenburg,51.2776974,9.3482404
2823,Mittelwihr,48.1502357,7.3203994
2824,Benglen,47.3596788,8.6362113
2825,Maryknoll (NY),42.7978895,-77.7033462
2826,Malters,47.0383996,8.1830555
2827,Ettiswil,47.1483925,8.0150668
2828,Cantonigros,42.0401984,2.404198
2829,"Ames, Iowa",42.0267567,-93.6170448
2830,Garderen,52.2331839,5.714073
2831,Gemünd (Eifel),50.5705062,6.5044645
2832,El-Ancer,36.79416345,6.17707857449264
2833,Newport (Essex),51.984804350000005,0.21193128736324132
2834,Kirmān,29.571858,57.301047
2835,Bad Schinznach,47.4577722,8.1651356
2836,Vandoeuvres,46.2214083,6.2024623
2837,Tschugg,47.0263361,7.0764462
2838,Grosse Pointe,42.3861485,-82.9118591
2839,Ebensee,47.8122366,13.7741666
2840,"Floral Park, NY",40.7246999,-73.7048024
2841,Röthenbach,47.6188349,9.9657583
2842,Loma Linda (Calif.),34.0537971,-117.2610925
2843,Niederglatt,47.4918429,8.5030113
2844,Obfelden,47.2617701,8.4197059
2845,Eggersriet,47.4425183,9.4704406
2846,Trin-Vitg,,
2847,Riva San Vitale,45.9057673,8.970547
2848,Porto d'Ascoli,42.9122341,13.89145
2849,Möriken-Wildegg,47.415862,8.1823328
2850,"Davis, Calif.",38.5435526,-121.739005
2851,Eberfing,47.796409,11.2011532
2852,"Redding, Conn.",41.3025956,-73.3834532
2853,Wallenwil,47.4571148,8.956479
2854,Wohlen bei Bern,46.9708428,7.35592
2855,Vanves (Seine),48.8212037,2.289259
2856,Heimsen,52.4659384,9.0550009
2857,Macon (Ga.),32.8406946,-83.6324022
2858,Amöneburg,50.7975562,8.9231329
2859,Barrytown (NY),41.9998626,-73.9247822
2860,Swarthmore (Pa.),39.9023002,-75.3509085
2861,Edlibach,47.1822667,8.5714782
2862,Pomposa,44.8406057,12.1764477
2863,Broomall (Penns.),,
2864,Montclair (NJ),40.8164458,-74.2210643
2865,Windber (Penns.),,
2866,Wolfville,45.0914073,-64.3645102
2867,Ajmer (India),26.4691,74.639
2868,Kratwijk aan Zee,,
2869,Christchurch (N.Z.),-43.5327396,172.6713352
2870,Salem (Mass.),42.5195292,-70.8967226
2871,Worcester (Mass.),42.2625621,-71.8018877
2872,Arlington (Vir.),,
2873,Neheim,51.453022,7.9607716
2874,Winnipeg (Kanada),49.8955367,-97.1384584
2875,Reston (VA),38.953055899999995,-77.35021396591173
2876,Sialkot,32.4935378,74.5411575
2877,Whittier (Cal.),33.730748899999995,-117.02131671499812
2878,Weiler,48.9858206,6.6460162
2879,Sopore (India),34.3281272,74.47611863298505
2880,Ithaka,38.401896050000005,20.670092887359495
2881,Jhelum (Pakistan),32.9247256,73.719388
2882,Needham Heights (Mass.),42.2934431,-71.2359713
2883,St. Wedel,51.3522847,12.0644935
2884,Metaponto,40.3740777,16.8100961
2885,Lonato,45.4610389,10.4845346
2886,"Arlington, Va.",38.8769326,-77.0893094
2887,Rochester (N.Y.),43.157285,-77.615214
2888,Krim,45.28350435,34.20081877526554
2889,Besso,46.0777578,7.6587807
2890,Ibach,47.74053015,8.050789026093824
2891,Carmel de Mataro,,
2892,Neggio,45.9871424,8.8789312
2893,Endingen,48.1412922,7.6999031
2894,Küttingen,48.8486143,6.8359018
2895,Grüningen,47.2819396,8.7613283
2896,"Fredonia, NY",42.440058,-79.331711
2897,Dauendorf,48.8308834,7.6558882
2898,Salzuflen,52.0771518,8.7554739
2899,Krauchthal,47.0080399,7.5669873
2900,Emmetten,46.9565663,8.5128414
2901,Neyruz,46.7651393,7.0647696
2902,Bouc Bel Air,43.4511819,5.4127848
2903,Lesbos,39.17584185,25.998913450232415
2904,Oetwil am See,47.2703459,8.721657
2905,Bergschenhoek,51.98934,4.5016775
2906,Dreieich-Buchschlag,50.0227253,8.6612553
2907,Heringen (Werra),50.8868593,9.9746798
2908,Leymen,47.4940419,7.4826921
2909,Boswil,47.3004361,8.3137505
2910,Heilig Landstichting,51.8171099,5.8916867
2911,Glaudero (Pakistan),,
2912,Oxford (Ohio),39.5103048,-84.7420519
2913,Bihar (India),25.6440845,85.906508
2914,Bayside,40.7684351,-73.7770774
2915,Edmonton (Kanada),53.5462055,-113.491241
2916,Berzona,46.2135804,8.8600813
2917,Ipsach,47.1118789,7.2329528
2918,Ihringen,48.0439812,7.6483815
2919,East laning (Mich.),,
2920,Knoxville (Ten.),35.91951415,-84.08001818019343
2921,Bangi,4.3635118,18.5835913
2922,Elizabeth (N.J.),40.6639916,-74.2107006
2923,Taichung (Taiwan),24.163162,120.6478282
2924,Holte,55.8125143,12.4687513
2925,Beaulieu sur Dordogne,44.9782193,1.8377313
2926,Shillingford,51.6300512,-1.1400984
2927,"Carmel-by-the-Sea, Calif.",36.5552656,-121.923278
2928,Hofheim (Taunus),50.0841921,8.4445447
2929,Bethlehem (Penn.),30.3230333,-96.27838304197945
2930,Nassereith,47.3147862,10.8378637
2931,Genarp (Sverige),55.5995193,13.3995293
2932,"Franklin, Indiana",39.4149034,-85.0563234
2933,Axstedt,53.3553463,8.7731882
2934,Frostburg (Md.),39.6583325,-78.9284241
2935,Nussdorf,47.9056898,12.596737
2936,Milton (Mass.),42.2501425,-71.065573
2937,Silver City (NM),32.7711825,-108.2764164
2938,Patna (India),25.6093239,85.1235252
2939,Pfyn,47.5970331,8.9536736
2940,Fort Lee (N.J.),40.8509333,-73.9701382
2941,Vernate,45.3161472,9.0609682
2942,Götighofen,47.5348946,9.2160469
2943,Kirchentellinsfurt,48.5337887,9.1507197
2944,Galena (Ill.),42.4157304,-90.4294726
2945,La Vallée-aux-Loups,48.6811894,2.2571376
2946,Verscio,46.18599,8.7312069
2947,"Fair Oaks, Va.",38.8655742,-77.3593073
2948,Bin el Ouidane,32.1167933,-6.4299322280299975
2949,Carnago,45.7228491,8.8358485
2950,Angered,57.7970147,12.0495271
2951,Rhede (Ems),53.0583171,7.2734909
2952,Geilnau,50.349544,7.9271476
2953,Stratford St. Mary,51.97434845,0.9828671373427122
2954,Houston (Tex.),29.7589382,-95.3676974
2955,Mitaka-shi,35.685227,139.572916
2956,Ernen,46.3988816,8.1460083
2957,El Perello,40.8754052,0.7123762
2958,"Saint-Priest, Rhône",45.6965347,4.9441635
2959,Utah,39.4225192,-111.714358
2960,Corsier,46.4705779,6.8436858
2961,Alpbach,47.398816,11.9434513
2962,Andwil,47.5654913,9.2178097
2963,Lombard (Ill.),41.8864687,-88.0201536
2964,Sérézin-du-Rhône,45.6283376,4.8247139
2965,Avegno di Fuori,46.201034,8.745065
2966,Ruswil,47.0839416,8.126227
2967,Elzach-Yach,48.1592947,8.0910055
2968,"Ypsilanti, Mich.",42.241051,-83.6117646
2969,"Provo, Utah",40.2337289,-111.6587085
2970,Wilhelmsfeld,49.4676293,8.7584436
2971,Virneburg,50.3416133,7.079261
2972,Des Peres (Mo.),38.6049811,-90.4426837
2973,Mundolsheim,48.6416216,7.7150066
2974,Eislingen/Fils,48.6986798,9.7065009
2975,Marlenheim,48.6217367,7.4900618
2976,Umzumbe (KwaZulu-Natal),-30.4080556,30.2144444
2977,Sorengo,46.0005701,8.9351621
2978,Sierra Vista (Ariz.),31.5545973,-110.2997756
2979,Ars,45.6433378,-0.3851954
2980,Schönalm,47.3204856,14.382222657803265
2981,Wagrain,47.3336293,13.3031532
2982,Remetschwil,47.4090319,8.3279875
2983,La Verrerie,46.5894327,6.9213069
2984,Hausen im Wiesental,47.682911,7.8395429
2985,"Rosenau, Oberelsass",47.6375154,7.5371474
2986,Caviano,46.107495,8.7667854
2987,Schmiedrued,47.270044,8.103455
2988,Dittelbrunn,50.1099007,10.2093886
2989,Kaduna (Nigeria),10.3825318,7.8533226
2990,Mirpur (Pakistan),33.1486351,73.7482102
2991,Izmir,38.23166,27.02997
2992,Yamato-machi,34.68134635,133.92829594306698
2993,Zaria (Nigeria),11.1134917,7.7188449
2994,Ridgefield (WA),45.8167616,-122.7433775
2995,"Ardsley, NY",41.0106531,-73.8437452
2996,Nebikon,47.18965,7.973802
2997,Saint-Guilhem-le-Désert,43.734,3.54852
2998,Wenkenhof,47.5735581,7.6525199
2999,Konnagar (India),22.69972,88.3519784
3000,Peking,40.190632,116.412144
3001,Jersey,49.2214561,-2.1358386
3002,Houlton (Maine),46.1251286,-67.8407944
3003,Marblehead (Mass.),42.500096,-70.8578253
3004,Maynard (Mass.),42.4321064,-71.4539683
3005,Dhaka (Bangladesh),23.7544529,90.393336
3006,South Orange (N.J.),40.7474966,-74.2635376
3007,Chatswood (Australia),-33.7967377,151.1814306
3008,Willowbrook (Ill.),41.7697533,-87.9358931
3009,Basra,30.4952371,47.8090981
3010,San Rafael (Calif.),37.9747795,-122.5316686
3011,Medford (MA),42.4184296,-71.1061639
3012,Grone,45.727504,9.9112023
3013,Rajshahi (Bangladesh),24.6285432,89.0376862
3014,Corticiasca,46.0875657,9.0183508
3015,Gerra,46.1221826,8.7837968
3016,Vna,21.0104777,75.9013224
3017,Newtonville (Mass.),42.3506004,-71.2069963
3018,Barmelweid,47.4219129,7.9720204
3019,Geroldswil,47.4224047,8.4117744
3020,Muntelier,46.9386253,7.1305874
3021,Wallbach,50.6288662,10.3960519
3022,Bollschweil,47.9212582,7.7886752
3023,Habstetten,46.9849903,7.4987225
3024,Warmond,52.1979528,4.5028721
3025,Ingwiller,48.8718112,7.4798581
3026,Les Gets,46.1550977,6.6633312
3027,Gersheim,49.1459576,7.2036154
3028,Ayvalik,39.3181095,26.6916837
3029,Saanenmöser,46.5144482,7.3046961
3030,Carantec,48.6684418,-3.9142802
3031,Ammerswil,47.3705625,8.2061524
3032,Bäretswil,47.3360247,8.8580536
3033,Bristol (Tenn.),36.5945034,-82.1885212
3034,Gensingen,49.8962901,7.9258303
3035,Witten-Bommern,51.4228986,7.3383316
3036,Jaunde,3.8689867,11.5213344
3037,La Punt,46.5788866,9.9253919
3038,Egolzwil,47.1859718,8.0056254
3039,Daro,2.5139835,111.432287
3040,Steinhausen,47.1975084,8.4860144
3041,Pierreley,,
3042,Simonswald,48.1001644,8.0554669
3043,Sankt Johann,50.3476078,7.1961669
3044,Brooklawn Terace,,
3045,"Annville, Pa.",40.3295901,-76.515226
3046,Ardez,46.7745373,10.2012095
3047,Sázava,49.9081553,16.6408975
3048,Keele,43.655569,-79.4595795
3049,Pitasch,46.7312579,9.2173156
3050,Langenargen,47.5994365,9.5381305
3051,Dübendorf-Gockhausen,47.3820419,8.5986381
3052,Hama'apil,32.3783322,34.9839792
3053,Wermatswil,47.3623284,8.7445885
3054,Weil-Haltingen,47.6152532,7.6163573
3055,Möttlingen,48.7620776,8.7995185
3056,Westlake Village (CA),34.1460234,-118.8061794
3057,Lisle (Ill.),41.801159,-88.0747687
3058,Plainville (Conn.),41.665306400000006,-72.85573060125921
3059,Hafnarfjördur,64.0695354,-21.9575664
3060,Birmenstorf,47.4611315,8.2493768
3061,Fischenthal,47.3333136,8.9225988
3062,Udligenswil,47.091036,8.399689
3063,Mauthausen,48.2404063,14.5162667
3064,Weer,47.3037757,11.6425441
3065,Gundelsheim,49.2844,9.16194
3066,Wiesbaden-Naurod,50.1352061,8.3013099
3067,Vils,48.5738085,12.6152229
3068,Arradon,47.62798,-2.8229152
3069,Bad Soden-Neuenhain,50.1580695,8.4907542
3070,Languedoc,48.807574,-78.6959527
3071,Sessa (Schweiz),45.9999141,8.8189722
3072,Illhaeusern,48.1840565,7.4341482
3073,Lampertheim (Bas-Rhin),48.6503574,7.7003567
3074,Walla Walla (Wash.),46.0667277,-118.339345
3075,Niederbronn-les-Bains,48.9510314,7.6421767
3076,Balerna,45.8491908,9.0070811
3077,"Portland, Or.",45.5202471,-122.674194
3078,Fairfax (Vir.),,
3079,Avila,,
3080,Fort Worth (Tex.),32.753177,-97.3327459
3081,Wollaston (Mass.),42.2667647,-71.020485
3082,Rösrath-Kleineichen,50.9066541,7.1498499
3083,Mirpurkhas,25.5262817,69.0110617
3084,Lincoln (Neb.),40.8088861,-96.7077751
3085,Chavannes-des-Bois,46.3147141,6.132561
3086,Willimantic (Conn.),41.7122109,-72.2125903
3087,Ewing Township (N.J.),40.259987,-74.7909216
3088,West Barnstable (Mass.),41.7056644,-70.3744687
3089,Balochistan,28.0,66.0
3090,Stony Brook (NY),40.9256538,-73.140943
3091,Concord (Can.),-43.4817297,172.67910862886237
3092,"Silver Spring, Md.",38.9959461,-77.0276231
3093,Vaux-sur-Morges,46.5353976,6.463827
3094,Driebergen,-33.7034318,18.9843867
3095,Barberêche,46.8568305,7.1590853
3096,Cannobio,46.0618077,8.6976394
3097,Sankt Gallen- Tablat,47.4378895,9.4206741
3098,Velden am Wörther See,46.6151882,14.0450583
3099,Döbling,48.2612506,16.32847101958979
3100,Niederuzwil,47.4451709,9.1421696
3101,Görz,45.9441278,13.6252288
3102,Wien-Währing,48.23411055,16.321605375274725
3103,Bad Flinsberg,50.9093388,15.3332153
3104,Cornol,47.4073679,7.1612963
3105,Altishofen,47.200914,7.961177
3106,Flumenthal,47.2353768,7.5985965
3107,Asnans-Beauvoisin,46.9486,5.41227
3108,Walterswil,47.1126558,7.7768008
3109,Soyhières,47.390073,7.3696855
3110,Riez,43.8176907,6.0930048
3111,Diessbach bei Büren,47.1080046,7.3635007
3112,Linz-Urfahr,48.3119791,14.2796016
3113,Bütschwil,47.354551900000004,9.075321167715813
3114,Courtelary,47.1785533,7.0703235
3115,Hegne,47.7104685,9.1011228
3116,Heiligenkreuz,46.9881998,16.2601459
3117,Lagnieu,45.9034952,5.3480192
3118,Černá Hora,42.9868853,19.5180992
3119,Willisau,47.1215184,7.99659
3120,Saint-Ursanne,47.3646034,7.1539488
3121,Courtavon,47.461597,7.1982104
3122,Böttstein,47.5568329,8.221822
3123,Aussersihl,47.3787138,8.5212002
3124,Fleurier,46.904275,6.58004
3125,Ganterschwil,47.3809923,9.0884271
3126,Lower Clapton,51.5546565,-0.0550912
3127,Harmannsdorf,48.3877971,16.3717376
